"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","Environment2","syllabicity","Environment","Environment4","TypeOfL","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical"
"1785",7544,"truly","participant_8A_Experiment_2",4478,"participant_8_A_226.TextGrid","N","N","Accented","Sonia",226,0.289197710830364,2,4,0.0465158049782748,"u","V",0.11192425144038,"i","V",0.0643743125444958,0.0873438466295609,0.0502335131255547,4.70000000000005,"NoGlottalStop",0,13.8313681270676,0.110890117522771,0.178307593307593,0.178307593307593,0.289197710830364,0.110890117522771,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",2,834.92,1022.03,21,"male","British English","no","London. then Oxfordshire","French (proficient). Arabic (proficient). Farsi (medium proficient)","Yes. I studied Latin for 8 years. proficient.","Middle Eastern Studies. 4th year","University of Cambridge","no","I went to a few lectures on phonetics in my first year of university.","The above lecture also covered phonology.","no","no","unaccented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.110890117522771,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",46.5158049782748,"Pause","Pause",2.34042553191487,"HighFreq"
"1786",7545,"truly","participant_6B_Experiment_2",3914,"participant_6_B_310.TextGrid","N","N","Accented","Viktoria",310,0.521843850183752,2,4,0.0660450275348237,"U","V",0.189626031746032,"i","V",0.137826033533281,0.0833428571428567,0.330591053731732,5.73199999999997,"NoGlottalStop",0,7.66512817692786,0.203871061068105,0.317972789115647,0.317972789115647,0.521843850183752,0.203871061068105,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",1,680.66,792.64,33,"male","British English","no","England. South East","None","no","Fine Art. Second Year","Anglia Ruskin","no","no","no","no","no","accented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.203871061068105,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",66.0450275348237,"Pause","Pause",1.04675505931613,"HighFreq"
"1787",7546,"truly","participant_4B_Experiment_2",3012,"participant_4_B_23.TextGrid","N","N","Unaccented","Viktoria",23,0.406975623582766,2,5,0.0640400875603131,"u","V",0.0920095902353966,"i","V",0.111586146804401,0.11927626606198,0.0513983781918563,7.792,"NoGlottalStop",0,12.2857481143048,0.175626234364714,0.231349389218053,0.231349389218053,0.406975623582766,0.175626234364714,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",2,508.88,607.82,19,"female","British English","no","North London","Basic French","Some - I studied it for GCSE","Natural Sciences (Biological). 2nd year","University of Cambridge","no","no","no","no","no","accented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.175626234364714,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",64.0400875603131,"Pause","Pause",0.770020533880904,"HighFreq"
"1788",7547,"truly","participant_5B_Experiment_2",3423,"participant_5_B_225.TextGrid","N","N","Accented","Simon",225,0.579849680867201,2,5,0.0686085128495844,"u","V",0.0933802273743964,"i","V",0.152394029581529,0.0931538235648746,0.345860647289219,4.14399999999978,"NoGlottalStop",0,8.62292446642756,0.221002542431114,0.358847138436087,0.358847138436087,0.579849680867201,0.221002542431114,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",2,868.83,1043.44,20,"male","British English","no","Leeds","None","I know a few words and phrases. I have never studied it","English Language and English Language Teaching. 2nd year","Anglia Ruskin University","Yes. 1 year","Yes","Yes","Yes","Yes","unaccented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.221002542431114,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",68.6085128495844,"Pause","Pause",2.6544401544403,"HighFreq"
"1789",7548,"truly","participant_1B_Experiment_2",1747,"participant_1_B_201.TextGrid","N","N","Accented","Viktoria",201,0.34273544973545,2,4,0.0358597426056781,"U","V",0.102514249758761,"i","V",0.12001224746019,0.0627363275059127,0,5.87199999999984,"NoGlottalStop",0,11.670809083471,0.155871990065868,0.186863459669582,0.186863459669582,0.34273544973545,0.155871990065868,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",4,652.27,805.45,21,"female","British English","no","Cambridge (0-3). Bristol (3-5). Felixstowe (5-7). Bradford (7-16). Abingdon (16 onwards)","Basic French","no","3rd year Materials Science","Cambridge","no","no","no","no","no","unaccented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.155871990065868,"no","L","l",3,"word","V#l","no","#l","V#l-none","tap",35.8597426056781,"Pause","No Pause",1.87329700272485,"HighFreq"
"1790",7549,"truly","participant_12B_Experiment_2",1089,"participant_12_B_168.TextGrid","N","N","Unaccented","Mandy",168,0.532851473922903,2,4,0.0365066632713691,"u","V",0.182558811006207,"i","V",0.17660791589363,0.217380952380952,0.147120181405895,3.38000000000011,"NoGlottalStop",0,7.50678227565296,0.213114579164999,0.319736894757903,0.319736894757903,0.532851473922903,0.213114579164999,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",3,770.28,931.2,20,"male","British English","no","Coventry. West Midlands. England.","Japanese - Basic (<N5).","no","English Language and English Language Teaching - Year 2","Anglia Ruskin University","Yes - 1 Year. still in progress.","Yes.","Yes.","Yes.","Yes.","accented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.213114579164999,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",36.5066632713691,"Pause","Pause",1.77514792899403,"HighFreq"
"1791",7550,"truly","participant_2A_Experiment_2",2041,"participant_2_A_334.TextGrid","N","N","Unaccented","Mandy",334,0.375716022551769,2,4,0.0721570863954684,"Y","V",0.100580660835763,"i","V",0.0597656271343876,0,0.0339914965986399,4.93600000000015,"NoGlottalStop",0,10.6463386172168,0.131922713529856,0.243793309021913,0.243793309021913,0.375716022551769,0.131922713529856,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",3,751.58,838.84,21,"male","British English","no","Nantwich. Cheshire","None","no","Foundation Gaming Technology BS/c 1st Year","Anglia Ruskin University","Yes 1 Year","no","no","no","no","unaccented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.131922713529856,"no","L","l",3,"word","V#l","no","#l","V#l-none","tap",72.1570863954684,"No Pause","Pause",2.22852512155585,"HighFreq"
"1792",7551,"truly","participant_10A_Experiment_2",16,"participant_10_A_121.TextGrid","N","N","Unaccented","Mandy",121,0.401510204081633,2,4,0.0546139222812414,"3","V",0.106082436765522,"i","V",0.133102040816326,0.0620453514739228,0,6.84400000000005,"NoGlottalStop",0,9.96238690657721,0.187715963097568,0.213794240984065,0.213794240984065,0.401510204081633,0.187715963097568,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",4,690.83,785.84,25,"female","British English","no","Surrey. England","None","no","English Language & Linguistics - Second Year","Anglia Ruskin University","Yes - one year","Yes","Yes","Yes","Yes","unaccented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.187715963097568,"no","L","l",3,"word","V#l","no","#l","V#l-none","tap",54.6139222812414,"Pause","No Pause",1.60724722384569,"HighFreq"
"1793",7552,"truly","participant_13A_Experiment_2",1328,"participant_13_A_203.TextGrid","N","N","Unaccented","Mandy",203,0.441347694633409,2,4,0.0558028944751936,"u","V",0.149902987364475,"i","V",0.132921558746955,0.0653552532123962,0.0285242630385489,3.80799999999999,"NoGlottalStop",0,9.06314918745066,0.188724453222149,0.25262324141126,0.25262324141126,0.441347694633409,0.188724453222149,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",2,752.18,872.99,19,"male","British English","no","South Devon","French proficient and Spanish medium proficient","no","Linguistics 1st year","University of Cambridge","Yes. for around 4 weeks","Yes","Yes","no","no","accented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.188724453222149,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",55.8028944751936,"Pause","Pause",1.57563025210084,"HighFreq"
"1794",7553,"truly","participant_7A_Experiment_2",4124,"participant_7_A_322.TextGrid","N","N","Unaccented","Mandy",322,0.265591188856495,2,4,0.0361707546691907,"3","V",0.0650037792894935,"I","V",0.0605632520648161,0.0674360220278587,0.0218658061515205,2.74085048579127,"NoGlottalStop",0,15.0607405961848,0.0967340067340068,0.168857182122488,0.168857182122488,0.265591188856495,0.0967340067340068,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",1,622.76,704.26,23,"male","British English","no","Oxford. England","None","no","Life Sciences. Year 3","Anglia Ruskin University","no","no","no","no","no","unaccented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.0967340067340068,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",36.1707546691907,"Pause","Pause",4.01335281038665,"HighFreq"
"1795",7554,"truly","participant_2B_Experiment_2",2186,"participant_2_B_242.TextGrid","N","N","Unaccented","Sonia",242,0.600300626105243,2,5,0.0624846659975467,"V@","V",0.169364545818327,"i","V",0.215644045804634,0,0.10048806824317,3.50399999999991,"NoGlottalStop",0,8.32916006175115,0.278128711802181,0.322171914303062,0.322171914303062,0.600300626105243,0.278128711802181,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",4,651.89,768.76,20,"female","British English","no","England","Japanese. basic.  French. basic","no","English Language and Linguistics. 2nd year","Anglia Ruskin","2 years","Yes","Yes","Yes","Yes","accented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.278128711802181,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",62.4846659975467,"No Pause","Pause",1.71232876712333,"HighFreq"
"1796",7555,"truly","participant_12A_Experiment_2",957,"participant_12_A_269.TextGrid","N","N","Accented","Sonia",269,0.29626840154051,2,4,0.02026805784042,"u","V",0.113121609137482,"i","V",0.0775987432009841,0,0.0307311665406904,4.88400000000001,"NoGlottalStop",0,13.5012710744756,0.0978668010414041,0.198401600499106,0.198401600499106,0.29626840154051,0.0978668010414041,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",3,972.92,1298.44,31,"male","British English","no","Cambridge. UK","Japanese (basic/functional). French (GCSE). German (GCSE)","Yes. I did Latin GCSE. (That was for three years at secondary school.)","I studied Pure Mathematics.","I studied at Warwick.","Yes. I did a CELTA English-teaching qualification. which has a large component on phonetics. etc. I continue to build on that as I teach EFL.","no","no","no","no","unaccented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.0978668010414041,"no","L","l",3,"word","V#l","no","#l","V#l-none","tap",20.26805784042,"No Pause","Pause",2.25225225225225,"HighFreq"
"1797",7556,"truly","participant_3B_Experiment_2",2534,"participant_3_B_134.TextGrid","N","N","Accented","Sonia",134,0.520795532930937,2,5,0.0249939713041727,"u","V",0.0779731948269022,"i","V",0.203175077341294,0,0.0521113374195417,3.13199999999995,"NoGlottalStop",0,9.60069678758755,0.228169048645467,0.292626484285471,0.292626484285471,0.520795532930937,0.228169048645467,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",3,764.26,1073.05,65,"male","British English","no","Aberdeen. Scotland","French. basic","yes. Scottish higher (roughly equivalent to A-level)","Chemistry. PhD  completed","Aberdeen University","no","no","no","no","no","accented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.228169048645467,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",24.9939713041727,"No Pause","Pause",1.91570881226057,"HighFreq"
"1798",7557,"truly","participant_9A_Experiment_2",4962,"participant_9_A_316.TextGrid","N","N","Accented","Viktoria",316,0.556219387755102,2,4,0.0457113525343804,"U","V",0.207045523458647,"i","V",0.178402305366591,0.0978934240362812,0.181504292193068,3.66799999999989,"NoGlottalStop",0,7.19140700244911,0.224113657900971,0.332105729854131,0.332105729854131,0.556219387755102,0.224113657900971,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",2,677.58,776.81,20,"female","British English ","no","Maidenhead. Berksire. Uk","None ","no","English Langaueg and Linguistics - Year 2","Anglia Ruskin ","Yes two years ","Yes ","Yes","Yes","Yes","accented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.224113657900971,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",45.7113525343804,"Pause","Pause",1.63576881134138,"HighFreq"
"1827",7586,"unacademically","participant_4A_Experiment_2",2911,"participant_4_A_77.TextGrid","N","N","Accented","Mandy",77,1.11119881500987,6,13,0.0414083295810883,"k","C",0.113391825106111,"i","V",0.147935295048249,0,0.0429394424436449,10.804,"NoGlottalStop",0,11.6990765508371,0.189343624629338,0.921855190380536,0.307338648721137,1.11119881500987,0.189343624629338,"ly",1,2,NA,"unacademical",1,1,NA,"unstressed",NA,"transparent","word",1,871.8,996.91,19,"female","British English","no","Wells-next-the-sea. Norfolk. UK","None","no","2nd Year Meida Studies","Anglia Ruskin University ","no","no","no","no","no","unaccented","Experiment_2",0,0,0,1,0,"unacademical","unstressed","al",0.302735449735449,"yes","l","ll",1,"word","Vl#l","yes","syll. l#l","syllabic Vl#l-al","approximant",41.4083295810883,"No Pause","Pause",1.01814142910033,"LowFreq"
"1828",7587,"unacademically","participant_2A_Experiment_2",1938,"participant_2_A_180.TextGrid","N","N","Accented","Sonia",180,0.864193499622071,6,12,0.0428784266204079,"k","C",0.123427119503186,"i","V",0.119502681929532,0.0744519686662544,0.0650173847316702,5.87999999999988,"NoGlottalStop",0,13.8857790590277,0.16238110854994,0.701812391072131,0.118692265661285,0.864193499622071,0.16238110854994,"ly",1,2,NA,"unacademical",1,1,NA,"unstressed",NA,"transparent","word",1,751.58,838.84,21,"male","British English","no","Nantwich. Cheshire","None","no","Foundation Gaming Technology BS/c 1st Year","Anglia Ruskin University","Yes 1 Year","no","no","no","no","accented","Experiment_2",0,0,0,1,0,"unacademical","unstressed","al",0.285808228053126,"yes","l","ll",1,"word","Vl#l","yes","syll. l#l","syllabic Vl#l-al","approximant",42.8784266204079,"Pause","Pause",1.02040816326533,"LowFreq"
"1829",7588,"unacademically","participant_8B_Experiment_2",4679,"participant_8_B_207.TextGrid","N","N","Unaccented","Viktoria",207,1.29786119209589,6,13,0.0494246440362938,"k","C",0.125086277743422,"i","V",0.179020791858122,0,0.158570064617325,8.84400000000005,"NoGlottalStop",0,10.0164794811428,0.228445435894415,1.06941575620147,0.209430303256834,1.29786119209589,0.228445435894415,"ly",1,2,NA,"unacademical",1,1,NA,"unstressed",NA,"transparent","word",1,731.43,938.66,31,"female","British English","no","Cambridge UK","Basic Japanese","no","English Language and English Language Teaching. Year 2","Anglia Ruskin University Cambridge","Year 1 at ARU","Years 1 and 2 ARU","Years 1 and 2 ARU","Year 1 ARU","Year 1 ARU","unaccented","Experiment_2",0,0,0,1,0,"unacademical","unstressed","al",0.228445435894415,"yes","l","ll",1,"word","Vl#l","yes","syll. l#l","syllabic Vl#l-al","approximant",49.4246440362938,"No Pause","Pause",1.24378109452736,"LowFreq"
"1830",7589,"unacademically","participant_6A_Experiment_2",3570,"participant_6_A_118.TextGrid","N","N","Accented","Simon",118,1.1594052959348,7,13,0.0352644135460665,"k","C",0.15704646617345,"i","V",0.206315434442511,0.49579526408719,0.24754873609078,8.02400000000011,"NoGlottalStop",0,11.2126450047983,0.241579847988578,0.917825447946221,0.152306426953173,1.1594052959348,0.241579847988578,"ly",1,2,NA,"unacademical",1,1,NA,"unstressed",NA,"transparent","word",1,629.12,784.73,20,"male","British English","no","Birmingham. UK","Japanese - medium proficient. Dutch - basic. German - medium proficient","no","Abnormal and Clinical Psychology - Year 2","Anglia Ruskin University","no","no","no","no","no","accented","Experiment_2",0,0,0,1,0,"unacademical","unstressed","al",0.398626314162028,"yes","l","ll",1,"word","Vl#l","yes","syll. l#l","syllabic Vl#l-al","approximant",35.2644135460665,"Pause","Pause",0.747756729810558,"LowFreq"
"1831",7590,"unacademically","participant_6B_Experiment_2",3947,"participant_6_B_59.TextGrid","N","N","Accented","Viktoria",59,0.760324748445528,6,12,0.0285311722529764,"k","C",0.101809711353213,"i","V",0.0618234345020063,0.0731418048424537,0.0462273242630387,7.47599999999994,"NoGlottalStop",0,15.7827297145513,0.0903546067549827,0.669970141690546,0.134488580645075,0.760324748445528,0.0903546067549827,"ly",1,2,NA,"unacademical",1,1,NA,"unstressed",NA,"transparent","word",1,680.66,792.64,33,"male","British English","no","England. South East","None","no","Fine Art. Second Year","Anglia Ruskin","no","no","no","no","no","unaccented","Experiment_2",0,0,0,1,0,"unacademical","unstressed","al",0.192164318108196,"yes","l","ll",1,"word","Vl#l","yes","syll. l#l","syllabic Vl#l-al","approximant",28.5311722529764,"Pause","Pause",1.4713750668807,"LowFreq"
